Date,Original Headline,Generated Headline,Keywords,Generated Summary
20151011,Gold futures - weekly outlook: October 12 - 16,Gold Hits Seven-Week High as Fed Rate Hike Expectations Shift to 2016,"gold, Federal Reserve, interest rates, dollar, precious metals","Gold prices surged to a seven-week high as expectations grew that the Federal Reserve will delay interest rate hikes until 2016, weakening the dollar and boosting other precious metals like silver and platinum. Investors are now watching upcoming U.S. retail sales and consumer price data for further economic signals."
20151011,Gold prices jump in Asia on views Fed to hold pat for now,Gold Prices Surge as Fed Rate Hike Expectations Ease,"gold, Federal Reserve, interest rates, investor sentiment, U.S. economy","Gold prices rose sharply in Asia as investors anticipate the Federal Reserve will delay interest rate hikes, with upcoming U.S. economic data and Fed speeches in focus for further direction."
20151011,NYMEX crude higher in Asia as investors see Fed holding steady,Oil Prices Rise as Dollar Weakens and US Rig Count Drops to Five-Year Low,"crude oil, rig count, Federal Reserve, Brent, production","Crude oil prices rose in Asia as the US dollar weakened and the number of active US oil rigs fell to the lowest level since 2010, signaling a slowdown in shale production; investors are watching upcoming economic data and reports from OPEC and the IEA for further direction."
20151012,Chesapeake Energy names Brad Martin as chairman of Board of Directors,Chesapeake Energy Shares Drop Over 7% as Brad Martin Named New Board Chairman,"Chesapeake Energy, leadership change, Brad Martin, Archie Dunham, stock decline","Chesapeake Energy shares fell more than 7% after announcing Brad Martin will replace Archie Dunham as board chairman, with Dunham remaining as director and chairman emeritus. The company highlighted Martin's extensive business experience and reaffirmed its positive outlook despite recent financial losses."
20151012,Copper futures rise to 3-week high on Glencore supply cuts,Copper Prices Hit Three-Week High as Glencore Supply Cuts Spark Market Rally,"Copper, Glencore, Supply Cuts, Gold, Fed Rates","Copper futures surged to a three-week high after Glencore announced further supply cuts, while gold prices also rose amid expectations that the Federal Reserve will delay interest rate hikes. Investors are watching upcoming U.S. economic data for clues on future monetary policy."
20151012,"Crude futures fall 5%, amid spike in OPEC supply last month",Oil Prices Plunge Over 5% as OPEC Output Rises and Traders Take Profits,"crude oil, OPEC, production, futures, demand","Crude oil prices fell sharply as traders took profits and OPEC reported increased production, despite forecasts for stronger global demand and signs of reduced non-OPEC supply growth next year."
20151012,Crude oil futures turn lower after OPEC monthly report,Oil Prices Fall as OPEC Cuts U.S. Output Forecast Amid Ongoing Global Supply Glut,"crude oil, OPEC, production forecast, rig count, Brent","Crude oil prices declined after OPEC lowered its U.S. production forecast and industry data showed a continued drop in U.S. drilling activity, despite ongoing high output from other major producers and persistent global oversupply concerns."
20151012,Gold climbs to highest since August on Fed rate hike doubts,Gold Hits Two-Month High as Fed Rate Hike Doubts Boost Precious Metals,"gold, Federal Reserve, interest rates, U.S. dollar, copper","Gold futures surged to their highest level since August as uncertainty over a Federal Reserve rate hike and a weaker U.S. dollar increased demand, while copper prices also rose amid supply concerns and anticipation of Chinese trade data."
20151012,Gold futures rally to 7-week high on delayed Fed rate hike outlook,Gold Hits Seven-Week High as Fed Rate Hike Expectations Shift to 2016,"gold, Federal Reserve, interest rates, Comex, copper","Gold futures surged to their highest level since late August as investors bet the Federal Reserve will delay interest rate hikes until 2016, while copper prices also rose on supply concerns."
20151012,Gold prices down in Asia on mixed China trade data,Gold Prices Dip as China Trade Data Disappoints and Fed Rate Hike Uncertainty Looms,"gold, China trade, Federal Reserve, interest rates, exports","Gold prices fell after mixed China trade data and ongoing uncertainty over a potential U.S. interest rate hike, with the Federal Reserve set to discuss policy in upcoming meetings. The precious metal has rebounded from summer lows but faces pressure from possible rate increases and global economic factors."
20151012,"Gold reaches near three-month highs, amid weakening dollar",Gold Prices Surge to Three-Month Highs as Fed Rate Hike Uncertainty Weighs on Dollar,"gold, Federal Reserve, interest rates, inflation, U.S. dollar","Gold futures climbed to near three-month highs as a weaker dollar and uncertainty over Federal Reserve interest rate decisions boosted demand, with the metal recovering from summer lows and up about 6% since late July. Fed officials' comments and upcoming economic data are expected to influence the timing of any rate hike."
20151012,NYMEX crude up in Asia as China exports show signs of life,Oil Prices Rise in Asia as China Export Data Beats Expectations and OPEC Output Climbs,"crude oil, OPEC, China exports, global demand, production","Crude oil prices rose in Asia after China reported a smaller-than-expected drop in exports and OPEC increased production, with forecasts indicating stronger global demand in 2016 despite ongoing supply concerns. Brent and WTI futures fluctuated amid profit-taking and signals that non-OPEC supply growth will slow next year."
20151012,Oil higher after Kuwait oil minister comments,Oil Prices Climb as Kuwait Signals OPEC Will Maintain Output Strategy,"oil prices, OPEC, Kuwait, U.S. rigs, dollar","Oil prices rose after Kuwait's oil minister reaffirmed OPEC's commitment to its output policy, with additional support from a weaker U.S. dollar and a continued decline in U.S. drilling rigs."
20151012,Oil slides on profit taking and as OPEC boosts output,Oil Prices Fall as Traders Take Profits and OPEC Output Rises,"oil prices, OPEC, crude production, market share, U.S. shale","Oil prices dropped nearly 2% after last week's rally, as traders took profits and OPEC reported increased crude production despite ongoing oversupply. Analysts expect prices to recover next year as global demand rises and high-cost producers cut output."
20151012,U.S. natural gas futures rise to 8-day high on chilly weather forecasts,US Natural Gas Futures Climb on Chilly Weather Forecasts and Rising Demand,"natural gas, futures, demand, storage, weather","US natural gas futures rose to a one-week high as forecasts for colder temperatures across key regions boosted demand expectations, while storage levels remain above last year's and the five-year average. Crude oil and heating oil prices declined in Monday trading."
20151012,U.S. oil futures hover near $50 on declining rig count,"WTI Oil Near Three-Month High as U.S. Rig Count Falls, Market Eyes Global Supply","oil prices, rig count, WTI, Brent, OPEC","WTI oil futures approached their highest level since July as U.S. drillers cut back on rigs, but global supply remains strong with OPEC maintaining high production and oil prices still down nearly 60% since last summer."
20151013,Copper futures slump after China trade data fuels growth worries,Copper Prices Fall as China Trade Data Fuels Economic Concerns,"copper, China, trade data, gold, Federal Reserve","Copper futures declined after weak Chinese trade figures raised concerns about the country's economic health, while gold prices also slipped as investors awaited U.S. economic data for clues on Federal Reserve policy."
20151013,"Crude futures inch down, following bearish IEA forecasts",Oil Prices Edge Higher After Volatile Trading as IEA Predicts Modest Supply Decline,"crude oil, IEA, OPEC, supply, prices","Crude oil futures closed slightly higher after a volatile session, as the International Energy Agency forecast a significant drop in non-OPEC supply for 2016 but anticipated increased OPEC output and slower demand growth. The U.S. Dollar Index also dipped, affecting commodity prices."
20151013,"Gold falls from 7-week high on profit taking, weak dollar limits losses","Gold Prices Dip as Investors Take Profits, Weaker Dollar Limits Losses","gold, Federal Reserve, interest rates, copper, China","Gold futures fell after reaching a seven-week high as investors took profits, though losses were limited by a weaker dollar and expectations the Fed will delay rate hikes; copper prices also dropped amid weak Chinese import data."
20151013,Gold futures ease off 7-week high but losses remain limited,Gold Pulls Back from Seven-Week High as Fed Rate Hike Expectations Ease,"gold, Federal Reserve, interest rates, China trade, copper","Gold prices dipped after reaching a seven-week high, as expectations grew that the Federal Reserve will delay interest rate hikes, while Chinese trade data showed a wider surplus but highlighted ongoing economic fragility. Copper demand in China remained strong despite broader market concerns."
20151013,"Gold ticks up amid Fed rate hike debate, fresh Chinese stimulus measures",Gold Holds Steady as Fed Rate Hike Debate and China Growth Concerns Persist,"gold, Federal Reserve, interest rates, China, economic growth","Gold futures remained stable amid uncertainty over the timing of a Federal Reserve rate hike and concerns about China's economic growth, with prices settling at $1,164.90 an ounce after reaching six-week highs. Central bankers and officials continued to debate the impact of low interest rates and the need for policy changes, while Chinese trade data showed a sharp drop in imports."
20151013,Gold up in Asia as soft China prices data signals easy monetary policies,Gold Prices Rise in Asia as Weak China Data Fuels Hopes for Continued Easy Monetary Policy,"gold, China, Federal Reserve, interest rates, commodities","Gold and silver prices climbed in Asia after weak Chinese inflation data suggested ongoing monetary easing, while investors weighed hawkish signals from central bankers on potential US interest rate hikes."
20151013,"NYMEX crude gains in Asia, API delayed a day on U.S. holiday",Crude Prices Edge Higher Ahead of Delayed U.S. Inventory Report Amid IEA Outlook,"crude oil, inventory, IEA, OPEC, prices","Crude prices rose slightly in Asia as traders awaited delayed U.S. inventory data, while the IEA forecasted a sharp drop in non-OPEC supply and modest global demand growth for 2016."
20151013,Oil futures reverse gains after bearish IEA oil market report,IEA Warns of Prolonged Oil Glut as Demand Growth Slows and Iranian Supply Looms,"oil prices, IEA, oversupply, demand growth, OPEC","Crude oil prices fell after the International Energy Agency cut its demand growth forecast and warned of continued oversupply due to slowing demand and potential Iranian exports, with OPEC maintaining high production levels."
20151013,Oil futures seesaw in volatile trade with global supplies in focus,Oil Prices Volatile as IEA Warns Global Glut May Persist Into 2016,"oil prices, oversupply, IEA, OPEC, demand growth","Oil futures fluctuated as the International Energy Agency warned that global oversupply may continue into 2016 due to slowing demand growth and potential increases in Iranian output, despite recent price drops and ongoing high production from OPEC."
20151013,Oil pares early gains on bearish world market outlook,Oil Prices Trim Gains as IEA Warns of Prolonged Oversupply,"oil prices, IEA, oversupply, U.S. crude, dollar","Oil prices rose modestly after early gains faded, as the International Energy Agency forecasted continued global oversupply despite falling non-OPEC output; traders also eyed U.S. inventory data and a weaker dollar for market direction."
20151013,Oil prices lower as oversupply set to continue,Oil Prices Slide as IEA Warns of Prolonged Oversupply and Slower Demand Growth,"crude oil, IEA, oversupply, demand growth, OPEC","Crude oil prices declined after the International Energy Agency lowered its demand growth forecast and warned of continued oversupply, with additional pressure from higher OPEC output and the potential return of Iranian oil."
20151013,U.S. natural gas futures rise for 6th straight day on demand hopes,US Natural Gas Futures Climb for Sixth Day on Cold Weather Forecasts,"natural gas, futures, demand, storage, weather","US natural gas futures rose for the sixth consecutive session as forecasts for colder temperatures across key regions boosted demand expectations, while storage levels remain above last year's and the five-year average. Crude oil and heating oil prices also saw modest changes in early trading."
20151013,White House says Iran's missile test may have violated U.N. resolution,White House Says Iran's Ballistic Missile Test Likely Violated UN Resolution,"Iran, ballistic missile, UN Security Council, nuclear, White House","The White House stated there is strong evidence Iran's recent ballistic missile test violated a UN Security Council resolution, despite Iran's vow to disregard the ban."
20151014,"A $70 oil floor? Fat chance, but OPEC price plan may be first step",Venezuela Pushes for OPEC Oil Price Floor Amid Skepticism from Major Producers,"OPEC, oil prices, Venezuela, price band, Saudi Arabia","Venezuela is proposing a return to OPEC's price band system with a $70 per barrel floor to stabilize oil markets, but major producers like Saudi Arabia and Russia remain uninterested, casting doubt on the plan's viability. Some experts believe the proposal could still prompt renewed discussions on market stabilization despite skepticism."
20151014,"Commodities Analysis - Gold, Black or Otherwise",Oil Price Volatility Challenges Traditional Commodity Market Assumptions,"commodities, oil prices, OPEC, oversupply, risk management","Recent months have seen unexpected volatility in commodity markets, particularly oil, driven by oversupply, policy decisions, and shifting global demand, challenging the perception of commodities as safe investments. Traders are advised to focus on risk management and market-specific analysis due to increased uncertainty and information asymmetry."
20151014,Copper wavers as China inflation data adds to stimulus hopes,Copper Prices Fluctuate as Weak China Data Fuels Stimulus Hopes; Gold Hits Three-Month High,"copper, China, stimulus, gold, inflation","Copper futures edged lower amid weak Chinese inflation and trade data, increasing expectations for new stimulus measures, while gold prices rose to a three-month high on reduced Fed rate hike prospects and a weaker dollar."
20151014,"Gold extends rally to hit 3-month peak on dollar, Fed rate outlook",Gold Hits Three-Month High as Fed Rate Hike Expectations Ease and Dollar Weakens,"gold, Federal Reserve, interest rates, China, copper","Gold prices climbed to a three-month high amid a weaker U.S. dollar and expectations that the Federal Reserve will delay interest rate hikes, while soft Chinese inflation and trade data fueled speculation of further stimulus measures. Copper prices saw modest gains as concerns about China's economic slowdown persisted."
20151014,Gold futures shoot higher after weak U.S. retail sales data,Gold Hits Three-Month High as Weak US Retail Sales and Inflation Data Fuel Rate Hike Delay Hopes,"gold futures, retail sales, interest rates, US economy, China stimulus","Gold prices surged to a three-month high after weaker-than-expected US retail sales and inflation data raised expectations that the Federal Reserve will delay interest rate hikes, while disappointing Chinese economic data fueled speculation of further stimulus. The US dollar weakened and copper prices edged higher amid concerns over global economic growth."
20151014,Gold prices gain in Asia as investors look ahead to U.S. CPI data,Gold Prices Hold Gains as Investors Await U.S. Inflation Data,"gold, inflation, Federal Reserve, economic data, commodities","Gold prices remained steady in Asia after overnight gains, as investors awaited U.S. inflation data for clues on potential Federal Reserve rate hikes, while disappointing global economic reports boosted demand for safe haven assets. Silver and copper saw minor changes, and weak retail and producer price data in the U.S. and China contributed to market uncertainty."
20151014,"Gold surges to near-four month highs, amid disappointing global data",Gold Prices Soar to Four-Month Highs as Weak Economic Data Spurs Safe Haven Demand,"gold futures, economic data, US dollar, safe haven, commodity prices","Gold futures surged over $13 to near four-month highs as disappointing global economic data and a weaker US dollar drove investors to safe haven assets, while silver and copper prices also rose."
20151014,NYMEX crude down in Asia on report of major build in API weekly estimate,Crude Oil Prices Drop Amid Surging U.S. Stockpiles and Weak Chinese Economic Data,"crude oil, U.S. stockpiles, China economy, Brent futures, IEA forecast","Crude oil prices fell as U.S. stockpiles saw a significant increase and weak economic data from China raised concerns about global demand, while the IEA forecasted slower demand growth and lower non-OPEC supply for 2016."
20151014,"Oil eases further below $50 on oversupply, China concern",Oil Prices Slip Below $50 as Supply Glut and Slowing China Demand Weigh on Market,"oil prices, supply glut, China demand, OPEC, shale production","Oil prices continued to fall below $50 a barrel amid concerns of persistent oversupply and slowing demand from China, with the IEA forecasting the market will remain oversupplied in 2016 and OPEC showing no signs of cutting output. U.S. shale production is declining, but analysts expect crude inventories to keep rising, while Venezuela pushes for a price floor."
20151014,Oil futures struggle amid fresh China growth concerns,Oil Prices Edge Lower as Weak Chinese Data and Supply Concerns Weigh on Market,"crude oil, China, supply glut, OPEC, prices","Crude oil futures slipped as disappointing Chinese economic data and ongoing concerns about global oversupply pressured prices, with Brent and WTI both posting modest declines; investors await U.S. inventory reports for further direction."
20151014,"Oil slips further below $50 as China, oversupply worries weigh",Oil Prices Fall Below $50 as Supply Glut and Slowing Chinese Demand Weigh on Market,"oil prices, supply glut, China demand, Brent crude, IEA forecast","Oil prices dropped for a third consecutive day, falling below $50 a barrel, as concerns over a persistent supply glut and slowing demand from China intensified, with forecasts indicating continued oversupply into next year. Analysts expect U.S. crude inventories to rise further, reinforcing worries about excess supply."
20151014,"U.S. crude inches down amid mounting China, oversupply concerns",Oil Prices Slip to Eight-Day Low Amid China Slowdown and Oversupply Fears,"crude oil, China economy, oversupply, OPEC, prices","U.S. crude and Brent oil prices fell to their lowest levels in over a week as concerns about global oversupply and weaker economic data from China weighed on demand forecasts, despite expectations for increased demand in 2016. The market also awaits key U.S. inventory reports for further supply-demand insights."
20151014,U.S. natural gas futures push higher as market awaits storage report,US Natural Gas Futures Rebound Ahead of Inventory Report as Cold Weather Looms,"natural gas, futures, inventory, heating demand, storage","US natural gas futures rose 0.88% as traders anticipated increased heating demand from colder East Coast weather and awaited the latest inventory report, which is expected to show a storage build of 92 billion cubic feet. Current storage levels remain above both last year's and the five-year average."
20151014,WTI oil futures fall to 8-day low ahead of API weekly supply report,Oil Prices Rebound as Markets Await U.S. Inventory Data Amid Global Demand Concerns,"oil prices, U.S. stockpiles, China economy, OPEC, Brent crude","WTI oil futures rebounded as traders awaited U.S. inventory reports, while concerns over global demand persisted due to weak Chinese economic data and ongoing high production from OPEC. Oil prices remain volatile, having dropped nearly 60% since last summer amid a global supply glut."
20151015,Copper trades below 1-month high on China stimulus hopes,Copper Prices Near One-Month High on Hopes for China Stimulus and Weak Global Data,"copper, China, stimulus, gold, Federal Reserve","Copper futures rose to near a one-month high as weak Chinese economic data fueled expectations of new stimulus measures, while gold prices edged higher amid speculation the Federal Reserve will delay interest rate hikes. Investors are watching upcoming U.S. economic reports for further signals on monetary policy."
20151015,Exclusive: Canada railroads cut crude freight rates to lure shipments,Canadian Railways Slash Crude Shipping Rates to Compete Amid Oil Price Slump,"crude oil, rail transport, shipping rates, Canada, pipelines","Canadian rail companies are cutting crude shipping rates by up to 25% in an effort to attract business as oil prices remain low and pipeline competition intensifies, but the economics of crude by rail remain challenging despite a slight uptick in volumes. Some producers are considering rail transport due to lower rates, though it is unclear if the discounts will significantly boost traffic."
20151015,Exclusive: Oxy to exit North Dakota's oil fields in sale to private equity fund,Occidental Petroleum Sells North Dakota Shale Assets to Lime Rock for $500 Million Amid Oil Price Slump,"Occidental Petroleum, Bakken shale, Lime Rock Resources, oil price crash, asset sale","Occidental Petroleum has agreed to sell its North Dakota shale oil assets to Lime Rock Resources for about $500 million, marking the first major exit from the Bakken formation during the current oil price downturn. The deal reflects a sharp drop in asset values and Oxy's shift in focus to other regions."
20151015,"Gold futures erase gains after U.S. jobless claims, inflation data",Gold Retreats from Four-Month High as Strong U.S. Data Fuels Rate Hike Expectations,"gold, U.S. economy, rate hike, inflation, copper","Gold prices fell after strong U.S. economic data increased expectations for a Federal Reserve rate hike, while the dollar strengthened and copper prices edged up on hopes of Chinese stimulus."
20151015,"Gold nears $1,200, as soft inflation adds support for delayed rate hike",Gold Hits Three-Month High as Soft U.S. Inflation Data Delays Fed Rate Hike Expectations,"gold, inflation, Federal Reserve, interest rates, U.S. dollar","Gold futures reached a three-month high after soft U.S. inflation data suggested the Federal Reserve may delay raising interest rates, with gold posting its fifth consecutive gain and nearly 7% growth over the past month. Lower energy prices contributed to subdued inflation, while the U.S. dollar fluctuated and other metals like silver and copper also saw modest gains."
20151015,Gold prices ease in Asia as investors lock-in recent gains,Gold Prices Slip in Asia as Investors Take Profits Amid Soft U.S. Inflation Data,"gold prices, U.S. inflation, Federal Reserve, interest rates, energy prices","Gold prices fell in Asia due to profit taking after recent gains, as soft U.S. inflation data suggested the Federal Reserve may delay raising interest rates, while energy prices continued to decline and core inflation remained below the Fed's target."
20151015,Gold trades at 4-month highs on delayed Fed rate hike bets,Gold Hits Four-Month High as Weak U.S. Data Spurs Fed Rate Hike Delay Bets,"gold, Federal Reserve, interest rates, U.S. economy, copper","Gold prices climbed to a four-month high after weak U.S. economic data increased expectations that the Federal Reserve will delay raising interest rates, while copper also rose on hopes of further Chinese stimulus. The U.S. dollar weakened as investors awaited additional economic reports for clues on future monetary policy."
20151015,Natural gas futures turn lower after bearish weekly storage data,US Natural Gas Futures Retreat After Larger-Than-Expected Storage Build,"natural gas, storage, futures, supply, weather","US natural gas futures fell after government data showed storage levels rose by 100 billion cubic feet last week, surpassing expectations and moving prices away from a two-week high."
20151015,NYMEX crude posts strong rebound in Asia after U.S. drop,Crude Oil Prices Rebound After Hitting Multi-Week Lows Amid Oversupply Concerns,"crude oil, oversupply, inventories, refinery activity, global demand","Crude oil prices rebounded in early Asia trading after recent declines, despite U.S. inventories reaching near record highs and ongoing concerns about global oversupply and weak demand. Brent crude ended a four-day losing streak, while U.S. production and refinery activity both fell last week."
20151015,Oil down about 2 percent after large U.S. crude build,"Oil Prices Drop as US Crude Inventories Surge, Gasoline Demand Offers Some Relief","oil prices, crude inventories, gasoline demand, OPEC production, US shale","Oil prices fell over 2% after US crude stockpiles rose more than expected, though a significant drop in gasoline inventories helped limit losses; both US and Brent crude have declined sharply this week amid concerns over high OPEC output. Some analysts expect prices to stabilize or rise as non-OPEC supply decreases."
20151015,"U.S. crude falls to weekly low, amid considerable inventory build",US Crude Prices Drop on Surging Inventories and Weaker Demand,"crude oil, inventories, oversupply, refinery activity, demand","US crude futures fell to their lowest level in over a week as inventories surged by 7.6 million barrels, intensifying concerns about oversupply and weak demand, while refinery activity and global demand forecasts also declined. Brent crude prices stabilized after a four-day losing streak, but overall crude prices remain nearly 40% lower since last November."
20151015,U.S. oil futures under pressure ahead of weekly supply report,WTI Oil Prices Slide Over 1% as U.S. Crude Inventories Expected to Rise Sharply,"oil prices, crude inventories, WTI, OPEC, market glut","West Texas Intermediate oil futures dropped more than 1% amid expectations of a significant rise in U.S. crude inventories, with ongoing concerns about global oversupply and OPEC's high production strategy continuing to pressure prices."
20151015,WTI oil futures extend losses after U.S. supply report,US Oil Prices Slide as Inventories Surge Beyond Expectations,"oil prices, US inventories, crude supply, OPEC, market demand","US crude oil prices fell to their lowest level since early October after government data showed inventories rose by 7.6 million barrels, far exceeding expectations and fueling concerns about weak demand and ongoing oversupply. Brent crude also declined, as global production continues to outpace demand and OPEC maintains high output."
20151015,WTI oil futures trade near 2-week lows ahead of inventory data,WTI Oil Prices Edge Lower Ahead of U.S. Inventory Data Release,"crude oil, inventories, WTI, Brent, OPEC","WTI oil futures dipped as traders anticipated U.S. supply data showing a larger-than-expected inventory build, while global oil prices remained volatile due to ongoing oversupply and OPEC's high production strategy."
20151016,"Gold falls from three-month high, as investors lock into profits",Gold Futures Dip After Five-Day Rally as Investors Take Profits,"gold, futures, dollar, inflation, interest rates","Gold futures ended a five-day winning streak, slipping 0.46% as investors took profits and the dollar strengthened amid mixed U.S. economic data; meanwhile, soft inflation figures and Fed rate hike speculation continued to influence markets."
20151016,Oil rises after week of heavy losses,Oil Prices Rebound After Week-Long Slide Amid Volatile Trading,"oil prices, supply glut, Brent crude, OPEC meeting, US production","Oil prices rose on Friday after a week of sharp declines, driven by investors closing short positions and supported by strong equity markets, though concerns about oversupply and potential increases in Iranian exports persist. Despite the rebound, both Brent and U.S. crude are set for their steepest weekly losses in months, with the market expected to remain oversupplied into 2016."
20151016,"U.S. crude halts 4-day skid, as oil rig count falls to five-year low",US Crude and Brent Oil Prices Rebound as US Rig Count Hits Five-Year Low,"oil prices, rig count, crude futures, Schlumberger, US dollar","US crude and Brent oil prices rebounded after several days of losses as the US oil rig count fell to its lowest level since 2010, while Schlumberger warned of further job cuts and a delayed recovery in drilling activity. The US dollar also strengthened, making oil more expensive for foreign buyers."
20151018,Crude oil futures - weekly outlook: October 19 -23,"Oil Prices Rebound After Rig Count Drops, But Weekly Losses Persist Amid Global Supply Glut","crude oil, rig count, OPEC, global supply, economic data","Oil futures rebounded Friday as U.S. drillers cut rigs for a seventh week, but prices still posted significant weekly losses due to persistent global oversupply and economic concerns. Investors are watching upcoming economic data from China and central bank decisions for further market direction."
20151018,Gold / Silver / Copper futures - weekly outlook: October 19 -23,Gold Posts Weekly Gain as Fed Rate Hike Expectations Ease; Dollar and Copper Weaken,"gold, Federal Reserve, interest rates, dollar, China","Gold prices rose for the second consecutive week as expectations grew that the Federal Reserve will delay interest rate hikes until next year, while the dollar and copper both weakened amid global economic concerns. Investors are now watching upcoming Chinese economic data and the European Central Bank meeting for further market direction."
20151018,Gold prices weaker in Asia as China GDP slightly better than seen,Gold Prices Drop in Asia as Mixed Chinese Data Weighs on Markets,"gold, China, GDP, Federal Reserve, commodities","Gold and other metal prices fell in Asia after mixed Chinese economic data, with lower industrial output but stronger GDP growth, fueled concerns over global slowdown and delayed Fed rate hikes. The market also awaits central bank decisions in Japan and Europe."
20151018,Natural gas futures - weekly outlook: October 19 -23,Natural Gas Prices Slide to Three-Year Lows as Mild Weather and Ample Supplies Weigh on Demand,"natural gas, futures, storage, weather, demand","Natural gas futures fell to their lowest levels in over three years as mild U.S. weather and higher-than-expected storage levels signaled weak demand, with prices dropping nearly 3% for the week. The Energy Information Administration reported storage builds above forecasts, further pressuring prices."
20151018,"NYMEX crude weaker in Asia as China econ data mixed, GDP gains noted",Crude Oil Slips as Mixed China Data and Global Supply Concerns Weigh on Markets,"crude oil, China GDP, OPEC, global supply, oil prices","Crude oil prices fell in Asia amid mixed Chinese economic data and ongoing concerns about global oversupply, with OPEC maintaining high production levels and U.S. rig counts continuing to decline. Despite some positive economic indicators, oil markets remain volatile as investors watch for signs of a supply-demand rebalance."
20151019,Copper falls to 1-week low after China GDP data,Copper Prices Slide as China’s Economic Growth Hits Post-Crisis Low,"copper, China, economic growth, gold, Federal Reserve","Copper futures fell after data showed China’s slowest economic growth since the global financial crisis, while gold prices also declined amid ongoing speculation about the timing of a U.S. Federal Reserve rate hike."
20151019,Copper tumbles 2% after China logs weakest growth since 2009,Copper Prices Slide as China’s Economic Growth Slows Below 7% for First Time Since Crisis,"copper, China GDP, commodities, Federal Reserve, gold","Copper futures fell sharply after China reported third-quarter GDP growth below 7% for the first time since the financial crisis, while gold prices also declined amid ongoing speculation about the timing of a U.S. Federal Reserve rate hike."
20151019,"Crude plummets 3%, as China GDP growth falls to lowest level since '09",Oil Prices Slide Over 3% as China Growth Slows and Iran Prepares for Increased Exports,"crude oil, China GDP, Iran sanctions, oil prices, global oversupply","Crude oil prices fell sharply as China's GDP growth slowed to its weakest pace in over six years and expectations rose for increased Iranian oil exports following the easing of sanctions, deepening concerns about global oversupply."
20151019,Gold moves further away from 4-month highs amid Fed rate uncertainty,Gold Prices Retreat as Fed Rate Hike Uncertainty and China Growth Weigh on Metals,"gold, Federal Reserve, interest rates, China economy, copper","Gold futures fell from recent highs amid uncertainty over the timing of a Federal Reserve rate hike, while copper prices dipped as China reported its slowest economic growth since 2009, missing some forecasts and fueling expectations of further stimulus."
20151019,Gold slips in Asia as investors look to possible Yellen comments,Gold Slips as Investors Await Fed Signals and China Growth Slows,"gold, Federal Reserve, China GDP, interest rates, commodities","Gold prices dipped in Asia as investors awaited comments from Fed Chair Janet Yellen on potential U.S. interest rate hikes, while weak Chinese GDP data heightened concerns about global economic growth and commodity demand."
20151019,"Gold tumbles nearly 1%, amid subdued China GDP for the third quarter",Gold Prices Drop Nearly 1% as China’s GDP Growth Slows to Six-Year Low,"gold futures, China GDP, Federal Reserve, stimulus, commodities","Gold futures fell almost 1% after China’s GDP growth slowed to 6.9%, its weakest pace since 2009, raising concerns about global demand and potential stimulus measures, while investors await signals from the Federal Reserve on interest rates. Silver and copper prices also declined amid a stronger U.S. dollar and disappointing Chinese economic data."
20151019,"NYMEX crude up in Asia as investors buy dips, note oversupply",Oil Prices Rebound in Asia After Sharp Drop Amid Ongoing Oversupply and China Growth Concerns,"crude oil, China GDP, oversupply, Iran sanctions, oil prices","Crude oil prices rose in Asia after a sharp overnight decline, as investors weighed concerns over global oversupply and slowing economic growth in China, while awaiting key U.S. inventory data and monitoring developments related to Iran's potential increase in oil exports."
20151019,Oil futures down more than $1 after China GDP slows,Oil Prices Slide as China’s Slowest Growth Since 2009 Raises Demand Concerns,"oil prices, China economy, demand, OPEC, supply glut","Crude oil futures fell sharply after data showed China’s economy grew at its slowest pace since 2009, fueling concerns about weak demand and a persistent global supply glut. Ongoing high production from OPEC and disappointing Chinese industrial data added to market volatility."
20151019,Oil futures slump 1% after China economic growth cools,Oil Prices Slide as China’s Slowest Growth Since 2009 Fuels Demand Concerns,"crude oil, China economy, Brent, OPEC, supply glut","Crude oil prices fell after data showed China’s economy grew at its slowest pace since 2009, raising concerns about global demand and prolonging worries over a supply glut despite recent declines in U.S. drilling activity."
20151019,"Oil prices lower as China GDP, weak Saudi exports weigh",Oil Prices Drop on China Growth Concerns and Global Oversupply,"oil prices, China economy, Saudi exports, global oversupply, crude market",Oil prices declined as China's economic growth slowed to a six-year low and Saudi Arabia reduced crude exports amid ongoing global oversupply.
20151019,"Oil prices slip on Chinese demand concerns, weak Saudi exports",Oil Prices Drop as China Growth Slows and Saudi Exports Decline,"oil prices, China economy, Saudi exports, oversupply, Iran sanctions","Oil prices fell due to slower economic growth in China and reduced Saudi crude exports amid global oversupply, while investors watched for progress on lifting Iran sanctions. OMV lowered its oil price forecasts and announced a significant impairment charge."
20151019,U.S. natural gas futures rebound on Northeast cold blast,"US Natural Gas Futures Rise on Cold Snap, But Ample Supplies Limit Gains","natural gas, futures, storage, demand, weather","US natural gas futures climbed 1.15% as a cold front boosted near-term demand, but gains were capped by high storage levels, which remain well above last year's and the five-year average. The Energy Information Administration reported a larger-than-expected storage build, with another increase anticipated in the upcoming report."
20151020,Brent oil futures trade below $48 ahead of OPEC technical meeting,Brent Oil Prices Dip Ahead of OPEC and Non-OPEC Meeting in Vienna,"Brent crude, OPEC, oil prices, production, stockpiles","Brent oil futures fell as investors awaited an OPEC and non-OPEC meeting in Vienna, with prices pressured by concerns over global oversupply and weak demand, particularly from China. Market participants are also watching for new U.S. inventory data and signals on future production policy."
