Date,Date Group,Headline,Classification,Positive,Negative,Neutral,JSD
2019-02-28,2019-03-04,us crude oil output falls dec first time since may eia,positive,1.0,0.0,0.0,0.5320387503985041
2019-03-01,2019-03-04,gas prices explode us northwest temperatures plunge,negative,0.01,0.99,0.0,0.5873530268872029
2019-03-03,2019-03-04,australia planning import lng whats next coals newcastle,positive,0.96,0.02,0.01,0.4632933787253425
2019-03-04,2019-03-04,gold sinks deeper $ 1200 levels trade talk rhetoric,negative,0.01,0.99,0.0,0.5873530268872029
2019-02-27,2019-03-05,move ayatollahs bolton turns tweets talons maduro,negative,0.04,0.96,0.0,0.5021067492864636
2019-02-27,2019-03-05,mexicos pemex posts $ 76 billion loss 2018 oil output dips,positive,1.0,0.0,0.0,0.5545616283130147
2019-02-28,2019-03-05,us crude oil output falls dec first time since may eia,positive,1.0,0.0,0.0,0.5545616283130147
2019-03-01,2019-03-05,gas prices explode us northwest temperatures plunge,negative,0.01,0.99,0.0,0.5579416899649874
2019-03-03,2019-03-05,australia planning import lng whats next coals newcastle,positive,0.96,0.02,0.01,0.4886027819199834
2019-03-04,2019-03-05,gold sinks deeper $ 1200 levels trade talk rhetoric,negative,0.01,0.99,0.0,0.5579416899649874
2019-03-05,2019-03-05,rising us production stockpile build send oil prices,negative,0.01,0.99,0.0,0.5579416899649874
2019-02-28,2019-03-06,us crude oil output falls dec first time since may eia,positive,1.0,0.0,0.0,0.5597752738955156
2019-03-01,2019-03-06,gas prices explode us northwest temperatures plunge,negative,0.01,0.99,0.0,0.5463851852661286
2019-03-03,2019-03-06,australia planning import lng whats next coals newcastle,positive,0.96,0.02,0.01,0.4956170560460812
2019-03-04,2019-03-06,gold sinks deeper $ 1200 levels trade talk rhetoric,negative,0.01,0.99,0.0,0.5463851852661286
2019-03-05,2019-03-06,rising us production stockpile build send oil prices,negative,0.01,0.99,0.0,0.5463851852661286
2019-03-06,2019-03-06,us crude oil inventories rose 707m barrels last week eia,negative,0.0,1.0,0.0,0.5754887611676187
2019-03-01,2019-03-07,gas prices explode us northwest temperatures plunge,negative,0.01,0.99,0.0,0.4972582185348785
2019-03-03,2019-03-07,australia planning import lng whats next coals newcastle,positive,0.96,0.02,0.01,0.5562043808294956
2019-03-04,2019-03-07,gold sinks deeper $ 1200 levels trade talk rhetoric,negative,0.01,0.99,0.0,0.4972582185348785
2019-03-05,2019-03-07,rising us production stockpile build send oil prices,negative,0.01,0.99,0.0,0.4972582185348785
2019-03-06,2019-03-07,us crude oil inventories rose 707m barrels last week eia,negative,0.0,1.0,0.0,0.5275284036774163
2019-03-07,2019-03-07,gold prices slide fresh 5week lows dollar climbs ecb,negative,0.01,0.99,0.0,0.4972582185348785
2019-03-03,2019-03-08,australia planning import lng whats next coals newcastle,positive,0.96,0.02,0.01,0.5514860856911286
2019-03-04,2019-03-08,gold sinks deeper $ 1200 levels trade talk rhetoric,negative,0.01,0.99,0.0,0.5026320968667642
2019-03-05,2019-03-08,rising us production stockpile build send oil prices,negative,0.01,0.99,0.0,0.5026320968667642
2019-03-06,2019-03-08,us crude oil inventories rose 707m barrels last week eia,negative,0.0,1.0,0.0,0.5327259567721137
2019-03-07,2019-03-08,gold prices slide fresh 5week lows dollar climbs ecb,negative,0.01,0.99,0.0,0.5026320968667642
2019-03-08,2019-03-08,trump touts lower aluminum prices americans still paying,negative,0.01,0.99,0.0,0.5026320968667642
2019-03-03,2019-03-09,australia planning import lng whats next coals newcastle,positive,0.96,0.02,0.01,0.5514860856911286
2019-03-04,2019-03-09,gold sinks deeper $ 1200 levels trade talk rhetoric,negative,0.01,0.99,0.0,0.5026320968667642
2019-03-05,2019-03-09,rising us production stockpile build send oil prices,negative,0.01,0.99,0.0,0.5026320968667642
2019-03-06,2019-03-09,us crude oil inventories rose 707m barrels last week eia,negative,0.0,1.0,0.0,0.5327259567721137
2019-03-07,2019-03-09,gold prices slide fresh 5week lows dollar climbs ecb,negative,0.01,0.99,0.0,0.5026320968667642
2019-03-08,2019-03-09,trump touts lower aluminum prices americans still paying,negative,0.01,0.99,0.0,0.5026320968667642
2019-03-04,2019-03-10,gold sinks deeper $ 1200 levels trade talk rhetoric,negative,0.01,0.99,0.0,0.5029546618748864
2019-03-05,2019-03-10,rising us production stockpile build send oil prices,negative,0.01,0.99,0.0,0.5029546618748864
2019-03-06,2019-03-10,us crude oil inventories rose 707m barrels last week eia,negative,0.0,1.0,0.0,0.5330978554765167
2019-03-07,2019-03-10,gold prices slide fresh 5week lows dollar climbs ecb,negative,0.01,0.99,0.0,0.5029546618748864
2019-03-08,2019-03-10,trump touts lower aluminum prices americans still paying,negative,0.01,0.99,0.0,0.5029546618748864
2019-03-10,2019-03-10,iran oil ministry denies mismanagement allegations ahmadinejad,positive,0.99,0.01,0.0,0.5837661288393833
2019-03-05,2019-03-11,rising us production stockpile build send oil prices,negative,0.01,0.99,0.0,0.5003442298957479
2019-03-06,2019-03-11,us crude oil inventories rose 707m barrels last week eia,negative,0.0,1.0,0.0,0.5305919103104867
2019-03-07,2019-03-11,gold prices slide fresh 5week lows dollar climbs ecb,negative,0.01,0.99,0.0,0.5003442298957479
2019-03-08,2019-03-11,trump touts lower aluminum prices americans still paying,negative,0.01,0.99,0.0,0.5003442298957479
2019-03-10,2019-03-11,iran oil ministry denies mismanagement allegations ahmadinejad,positive,0.99,0.01,0.0,0.5850498739940938
2019-03-11,2019-03-11,gold prices slip 1 % gain friday amid weak us employment report,negative,0.0,0.99,0.0,0.5305919103104867
2019-03-06,2019-03-12,us crude oil inventories rose 707m barrels last week eia,negative,0.0,1.0,0.0,0.5653192080345066
2019-03-07,2019-03-12,gold prices slide fresh 5week lows dollar climbs ecb,negative,0.01,0.99,0.0,0.536244275209177
2019-03-08,2019-03-12,trump touts lower aluminum prices americans still paying,negative,0.01,0.99,0.0,0.536244275209177
2019-03-10,2019-03-12,iran oil ministry denies mismanagement allegations ahmadinejad,positive,0.99,0.01,0.0,0.5575697032676978
2019-03-11,2019-03-12,gold prices slip 1 % gain friday amid weak us employment report,negative,0.0,0.99,0.0,0.5653192080345066
2019-03-12,2019-03-12,germanys oil gas output falls 3 percent 2018,positive,1.0,0.0,0.0,0.586084547549147
2019-03-07,2019-03-13,gold prices slide fresh 5week lows dollar climbs ecb,negative,0.01,0.99,0.0,0.5909995457673095
2019-03-08,2019-03-13,trump touts lower aluminum prices americans still paying,negative,0.01,0.99,0.0,0.5909995457673095
2019-03-10,2019-03-13,iran oil ministry denies mismanagement allegations ahmadinejad,positive,0.99,0.01,0.0,0.5001600142088513
2019-03-11,2019-03-13,gold prices slip 1 % gain friday amid weak us employment report,negative,0.0,0.99,0.0,0.6187139692814992
2019-03-12,2019-03-13,germanys oil gas output falls 3 percent 2018,positive,1.0,0.0,0.0,0.5302878548812482
2019-03-13,2019-03-13,exclusive us aims cut iran oil exports 1 million bpd may sources,positive,1.0,0.0,0.0,0.5302878548812482
2019-03-08,2019-03-14,trump touts lower aluminum prices americans still paying,negative,0.01,0.99,0.0,0.6006628620723002
2019-03-10,2019-03-14,iran oil ministry denies mismanagement allegations ahmadinejad,positive,0.99,0.01,0.0,0.4978790652104249
2019-03-11,2019-03-14,gold prices slip 1 % gain friday amid weak us employment report,negative,0.0,0.99,0.0,0.6280393194331183
2019-03-12,2019-03-14,germanys oil gas output falls 3 percent 2018,positive,1.0,0.0,0.0,0.527906982124645
2019-03-13,2019-03-14,exclusive us aims cut iran oil exports 1 million bpd may sources,positive,1.0,0.0,0.0,0.527906982124645
2019-03-14,2019-03-14,saudi aramco shifts strategy china boost oil sales,negative,0.0,1.0,0.0,0.6280393194331183
2019-03-10,2019-03-15,iran oil ministry denies mismanagement allegations ahmadinejad,positive,0.99,0.01,0.0,0.4968973919947449
2019-03-11,2019-03-15,gold prices slip 1 % gain friday amid weak us employment report,negative,0.0,0.99,0.0,0.6268552752385691
2019-03-12,2019-03-15,germanys oil gas output falls 3 percent 2018,positive,1.0,0.0,0.0,0.5270033372450553
2019-03-13,2019-03-15,exclusive us aims cut iran oil exports 1 million bpd may sources,positive,1.0,0.0,0.0,0.5270033372450553
2019-03-14,2019-03-15,saudi aramco shifts strategy china boost oil sales,negative,0.0,1.0,0.0,0.6268552752385691
2019-03-15,2019-03-15,iea sees oil market flipping deficit second quarter,negative,0.01,0.99,0.0,0.5994179515618605
2019-03-10,2019-03-16,iran oil ministry denies mismanagement allegations ahmadinejad,positive,0.99,0.01,0.0,0.4979772141086383
2019-03-11,2019-03-16,gold prices slip 1 % gain friday amid weak us employment report,negative,0.0,0.99,0.0,0.6251879043261822
2019-03-12,2019-03-16,germanys oil gas output falls 3 percent 2018,positive,1.0,0.0,0.0,0.5280669977194424
2019-03-13,2019-03-16,exclusive us aims cut iran oil exports 1 million bpd may sources,positive,1.0,0.0,0.0,0.5280669977194424
2019-03-14,2019-03-16,saudi aramco shifts strategy china boost oil sales,negative,0.0,1.0,0.0,0.6251879043261822
2019-03-15,2019-03-16,iea sees oil market flipping deficit second quarter,negative,0.01,0.99,0.0,0.5977004733940192
2019-03-16,2019-03-16,brazil import quota us wheat could come bolsonaro visit source,positive,0.94,0.03,0.03,0.4245842786311604
2019-03-16,2019-03-16,us interior official suggests trump drilling proposal include atlantic recording,negative,0.01,0.99,0.0,0.5977004733940192
2019-03-11,2019-03-17,gold prices slip 1 % gain friday amid weak us employment report,negative,0.0,0.99,0.0,0.6036561013905919
2019-03-12,2019-03-17,germanys oil gas output falls 3 percent 2018,positive,1.0,0.0,0.0,0.5471054364593582
2019-03-13,2019-03-17,exclusive us aims cut iran oil exports 1 million bpd may sources,positive,1.0,0.0,0.0,0.5471054364593582
2019-03-14,2019-03-17,saudi aramco shifts strategy china boost oil sales,negative,0.0,1.0,0.0,0.6036561013905919
2019-03-15,2019-03-17,iea sees oil market flipping deficit second quarter,negative,0.01,0.99,0.0,0.5755879525971497
2019-03-16,2019-03-17,brazil import quota us wheat could come bolsonaro visit source,positive,0.94,0.03,0.03,0.4467799015098562
2019-03-16,2019-03-17,us interior official suggests trump drilling proposal include atlantic recording,negative,0.01,0.99,0.0,0.5755879525971497
2019-03-17,2019-03-17,opecs barkindo says rebound oil investments minimal,negative,0.0,1.0,0.0,0.6036561013905919
2019-03-12,2019-03-18,germanys oil gas output falls 3 percent 2018,positive,1.0,0.0,0.0,0.5554119716213402
2019-03-13,2019-03-18,exclusive us aims cut iran oil exports 1 million bpd may sources,positive,1.0,0.0,0.0,0.5554119716213402
2019-03-14,2019-03-18,saudi aramco shifts strategy china boost oil sales,negative,0.0,1.0,0.0,0.6046480756469255
2019-03-15,2019-03-18,iea sees oil market flipping deficit second quarter,negative,0.01,0.99,0.0,0.5767642397066008
2019-03-16,2019-03-18,brazil import quota us wheat could come bolsonaro visit source,positive,0.94,0.03,0.03,0.4521243960036434
2019-03-16,2019-03-18,us interior official suggests trump drilling proposal include atlantic recording,negative,0.01,0.99,0.0,0.5767642397066008
2019-03-17,2019-03-18,opecs barkindo says rebound oil investments minimal,negative,0.0,1.0,0.0,0.6046480756469255
2019-03-18,2019-03-18,oil prices fall recording best weekly gains month,negative,0.01,0.99,0.0,0.5767642397066008
2019-03-13,2019-03-19,exclusive us aims cut iran oil exports 1 million bpd may sources,positive,1.0,0.0,0.0,0.5707839715941153
2019-03-14,2019-03-19,saudi aramco shifts strategy china boost oil sales,negative,0.0,1.0,0.0,0.5868852707853118
2019-03-15,2019-03-19,iea sees oil market flipping deficit second quarter,negative,0.01,0.99,0.0,0.5585076337990182
2019-03-16,2019-03-19,brazil import quota us wheat could come bolsonaro visit source,positive,0.94,0.03,0.03,0.4699780246274105
2019-03-16,2019-03-19,us interior official suggests trump drilling proposal include atlantic recording,negative,0.01,0.99,0.0,0.5585076337990182
2019-03-17,2019-03-19,opecs barkindo says rebound oil investments minimal,negative,0.0,1.0,0.0,0.5868852707853118
2019-03-18,2019-03-19,oil prices fall recording best weekly gains month,negative,0.01,0.99,0.0,0.5585076337990182
2019-03-19,2019-03-19,gold prices edge higher eyeing fed meeting palladium hits record,positive,0.99,0.01,0.0,0.5419838071002104
2019-03-14,2019-03-20,saudi aramco shifts strategy china boost oil sales,negative,0.0,1.0,0.0,0.5524841348822835
2019-03-15,2019-03-20,iea sees oil market flipping deficit second quarter,negative,0.01,0.99,0.0,0.5233270981913541
2019-03-16,2019-03-20,brazil import quota us wheat could come bolsonaro visit source,positive,0.94,0.03,0.03,0.5124579581625613
2019-03-16,2019-03-20,us interior official suggests trump drilling proposal include atlantic recording,negative,0.01,0.99,0.0,0.5233270981913541
2019-03-17,2019-03-20,opecs barkindo says rebound oil investments minimal,negative,0.0,1.0,0.0,0.5524841348822835
2019-03-18,2019-03-20,oil prices fall recording best weekly gains month,negative,0.01,0.99,0.0,0.5233270981913541
2019-03-19,2019-03-20,gold prices edge higher eyeing fed meeting palladium hits record,positive,0.99,0.01,0.0,0.5837338801801557
2019-03-20,2019-03-20,gold prices rise traders eye fomc statement,positive,0.99,0.01,0.0,0.5837338801801557
2019-03-15,2019-03-21,iea sees oil market flipping deficit second quarter,negative,0.01,0.99,0.0,0.5348579201369926
2019-03-16,2019-03-21,brazil import quota us wheat could come bolsonaro visit source,positive,0.94,0.03,0.03,0.4890397463795356
2019-03-16,2019-03-21,us interior official suggests trump drilling proposal include atlantic recording,negative,0.01,0.99,0.0,0.5348579201369926
2019-03-17,2019-03-21,opecs barkindo says rebound oil investments minimal,negative,0.0,1.0,0.0,0.5640202126529151
2019-03-18,2019-03-21,oil prices fall recording best weekly gains month,negative,0.01,0.99,0.0,0.5348579201369926
2019-03-19,2019-03-21,gold prices edge higher eyeing fed meeting palladium hits record,positive,0.99,0.01,0.0,0.5562596616404653
2019-03-20,2019-03-21,gold prices rise traders eye fomc statement,positive,0.99,0.01,0.0,0.5562596616404653
2019-03-21,2019-03-21,irans oil exports fall march even us clampdown sources,positive,1.0,0.0,0.0,0.584853820361264
2019-03-16,2019-03-22,brazil import quota us wheat could come bolsonaro visit source,positive,0.94,0.03,0.03,0.4973653938776426
2019-03-16,2019-03-22,us interior official suggests trump drilling proposal include atlantic recording,negative,0.01,0.99,0.0,0.5397040191595571
2019-03-17,2019-03-22,opecs barkindo says rebound oil investments minimal,negative,0.0,1.0,0.0,0.5683789309698729
2019-03-18,2019-03-22,oil prices fall recording best weekly gains month,negative,0.01,0.99,0.0,0.5397040191595571
2019-03-19,2019-03-22,gold prices edge higher eyeing fed meeting palladium hits record,positive,0.99,0.01,0.0,0.5705290544572026
2019-03-20,2019-03-22,gold prices rise traders eye fomc statement,positive,0.99,0.01,0.0,0.5705290544572026
2019-03-21,2019-03-22,irans oil exports fall march even us clampdown sources,positive,1.0,0.0,0.0,0.598446383368892
2019-03-22,2019-03-22,gold rises slowing global growth treasury yield inverse,positive,0.99,0.01,0.0,0.5705290544572026
2019-03-22,2019-03-22,oil prices slump weak european data stoke slowdown fears,negative,0.01,0.99,0.0,0.5397040191595571
2019-03-17,2019-03-23,opecs barkindo says rebound oil investments minimal,negative,0.0,1.0,0.0,0.5688956337440132
2019-03-18,2019-03-23,oil prices fall recording best weekly gains month,negative,0.01,0.99,0.0,0.5402589401740399
2019-03-19,2019-03-23,gold prices edge higher eyeing fed meeting palladium hits record,positive,0.99,0.01,0.0,0.5712386651156783
2019-03-20,2019-03-23,gold prices rise traders eye fomc statement,positive,0.99,0.01,0.0,0.5712386651156783
2019-03-21,2019-03-23,irans oil exports fall march even us clampdown sources,positive,1.0,0.0,0.0,0.5991179354397237
2019-03-22,2019-03-23,gold rises slowing global growth treasury yield inverse,positive,0.99,0.01,0.0,0.5712386651156783
2019-03-22,2019-03-23,oil prices slump weak european data stoke slowdown fears,negative,0.01,0.99,0.0,0.5402589401740399
2019-03-18,2019-03-24,oil prices fall recording best weekly gains month,negative,0.01,0.99,0.0,0.5649086848109158
2019-03-19,2019-03-24,gold prices edge higher eyeing fed meeting palladium hits record,positive,0.99,0.01,0.0,0.5495737438852584
2019-03-20,2019-03-24,gold prices rise traders eye fomc statement,positive,0.99,0.01,0.0,0.5495737438852584
2019-03-21,2019-03-24,irans oil exports fall march even us clampdown sources,positive,1.0,0.0,0.0,0.5779238960346337
2019-03-22,2019-03-24,gold rises slowing global growth treasury yield inverse,positive,0.99,0.01,0.0,0.5495737438852584
2019-03-22,2019-03-24,oil prices slump weak european data stoke slowdown fears,negative,0.01,0.99,0.0,0.5649086848109158
2019-03-24,2019-03-24,gold / silver / copper prices march 25 29,negative,0.41,0.56,0.03,0.1168112968196494
2019-03-19,2019-03-25,gold prices edge higher eyeing fed meeting palladium hits record,positive,0.99,0.01,0.0,0.5289918650925612
2019-03-20,2019-03-25,gold prices rise traders eye fomc statement,positive,0.99,0.01,0.0,0.5289918650925612
2019-03-21,2019-03-25,irans oil exports fall march even us clampdown sources,positive,1.0,0.0,0.0,0.5581069399419604
2019-03-22,2019-03-25,gold rises slowing global growth treasury yield inverse,positive,0.99,0.01,0.0,0.5289918650925612
2019-03-22,2019-03-25,oil prices slump weak european data stoke slowdown fears,negative,0.01,0.99,0.0,0.5727823467320392
2019-03-24,2019-03-25,gold / silver / copper prices march 25 29,negative,0.41,0.56,0.03,0.1106110303913192
2019-03-25,2019-03-25,gold prices rise 1month highs global growth worries spur safehaven demand,positive,0.99,0.01,0.0,0.5289918650925612
2019-03-25,2019-03-25,oil prices fall amid worries broadening economic slowdown,negative,0.01,0.99,0.0,0.5727823467320392
2019-03-20,2019-03-26,gold prices rise traders eye fomc statement,positive,0.99,0.01,0.0,0.5337530818683712
2019-03-21,2019-03-26,irans oil exports fall march even us clampdown sources,positive,1.0,0.0,0.0,0.5628234965228003
2019-03-22,2019-03-26,gold rises slowing global growth treasury yield inverse,positive,0.99,0.01,0.0,0.5337530818683712
2019-03-22,2019-03-26,oil prices slump weak european data stoke slowdown fears,negative,0.01,0.99,0.0,0.5638288378568577
2019-03-24,2019-03-26,gold / silver / copper prices march 25 29,negative,0.41,0.56,0.03,0.0981936279704958
2019-03-25,2019-03-26,gold prices rise 1month highs global growth worries spur safehaven demand,positive,0.99,0.01,0.0,0.5337530818683712
2019-03-25,2019-03-26,oil prices fall amid worries broadening economic slowdown,negative,0.01,0.99,0.0,0.5638288378568577
2019-03-26,2019-03-26,oil jumps 2 % darkened venezuela bets shallower us tanks,positive,0.99,0.01,0.0,0.5337530818683712
2019-03-21,2019-03-27,irans oil exports fall march even us clampdown sources,positive,1.0,0.0,0.0,0.5837962218667625
2019-03-22,2019-03-27,gold rises slowing global growth treasury yield inverse,positive,0.99,0.01,0.0,0.5552253213373268
2019-03-22,2019-03-27,oil prices slump weak european data stoke slowdown fears,negative,0.01,0.99,0.0,0.5388551967866622
2019-03-24,2019-03-27,gold / silver / copper prices march 25 29,negative,0.41,0.56,0.03,0.0704764416806044
2019-03-25,2019-03-27,gold prices rise 1month highs global growth worries spur safehaven demand,positive,0.99,0.01,0.0,0.5552253213373268
2019-03-25,2019-03-27,oil prices fall amid worries broadening economic slowdown,negative,0.01,0.99,0.0,0.5388551967866622
2019-03-26,2019-03-27,oil jumps 2 % darkened venezuela bets shallower us tanks,positive,0.99,0.01,0.0,0.5552253213373268
2019-03-27,2019-03-27,us crude oil inventories rose unexpectedly 28m barrels last week eia,negative,0.0,1.0,0.0,0.5678555755876676
2019-03-22,2019-03-28,gold rises slowing global growth treasury yield inverse,positive,0.99,0.01,0.0,0.6110932723668304
2019-03-22,2019-03-28,oil prices slump weak european data stoke slowdown fears,negative,0.01,0.99,0.0,0.4795526498208766
2019-03-24,2019-03-28,gold / silver / copper prices march 25 29,negative,0.41,0.56,0.03,0.0384131216970196
2019-03-25,2019-03-28,gold prices rise 1month highs global growth worries spur safehaven demand,positive,0.99,0.01,0.0,0.6110932723668304
2019-03-25,2019-03-28,oil prices fall amid worries broadening economic slowdown,negative,0.01,0.99,0.0,0.4795526498208766
2019-03-26,2019-03-28,oil jumps 2 % darkened venezuela bets shallower us tanks,positive,0.99,0.01,0.0,0.6110932723668304
2019-03-27,2019-03-28,us crude oil inventories rose unexpectedly 28m barrels last week eia,negative,0.0,1.0,0.0,0.510294140167344
2019-03-28,2019-03-28,trump calls opec boost oil production says price high,negative,0.0,1.0,0.0,0.510294140167344
2019-03-24,2019-03-29,gold / silver / copper prices march 25 29,negative,0.41,0.56,0.03,0.0289282969604038
2019-03-25,2019-03-29,gold prices rise 1month highs global growth worries spur safehaven demand,positive,0.99,0.01,0.0,0.586803647175171
2019-03-25,2019-03-29,oil prices fall amid worries broadening economic slowdown,negative,0.01,0.99,0.0,0.4836613609067572
2019-03-26,2019-03-29,oil jumps 2 % darkened venezuela bets shallower us tanks,positive,0.99,0.01,0.0,0.586803647175171
2019-03-27,2019-03-29,us crude oil inventories rose unexpectedly 28m barrels last week eia,negative,0.0,1.0,0.0,0.5147453838741624
2019-03-28,2019-03-29,trump calls opec boost oil production says price high,negative,0.0,1.0,0.0,0.5147453838741624
2019-03-29,2019-03-29,texas oil production falls first time year,positive,1.0,0.0,0.0,0.6149149881102403
2019-03-24,2019-03-30,gold / silver / copper prices march 25 29,negative,0.41,0.56,0.03,0.0289817701393035
2019-03-25,2019-03-30,gold prices rise 1month highs global growth worries spur safehaven demand,positive,0.99,0.01,0.0,0.5905219222878411
2019-03-25,2019-03-30,oil prices fall amid worries broadening economic slowdown,negative,0.01,0.99,0.0,0.4797924646868869
2019-03-26,2019-03-30,oil jumps 2 % darkened venezuela bets shallower us tanks,positive,0.99,0.01,0.0,0.5905219222878411
2019-03-27,2019-03-30,us crude oil inventories rose unexpectedly 28m barrels last week eia,negative,0.0,1.0,0.0,0.5110035348391305
2019-03-28,2019-03-30,trump calls opec boost oil production says price high,negative,0.0,1.0,0.0,0.5110035348391305
2019-03-29,2019-03-30,texas oil production falls first time year,positive,1.0,0.0,0.0,0.6185386979661386
2019-03-30,2019-03-30,us judge scraps trump order opening arctic atlantic areas oil leasing,negative,0.08,0.92,0.01,0.3473135343867019
2019-03-25,2019-03-31,gold prices rise 1month highs global growth worries spur safehaven demand,positive,0.99,0.01,0.0,0.5974578026186098
2019-03-25,2019-03-31,oil prices fall amid worries broadening economic slowdown,negative,0.01,0.99,0.0,0.4793352029224249
2019-03-26,2019-03-31,oil jumps 2 % darkened venezuela bets shallower us tanks,positive,0.99,0.01,0.0,0.5974578026186098
2019-03-27,2019-03-31,us crude oil inventories rose unexpectedly 28m barrels last week eia,negative,0.0,1.0,0.0,0.5104119590347956
2019-03-28,2019-03-31,trump calls opec boost oil production says price high,negative,0.0,1.0,0.0,0.5104119590347956
2019-03-29,2019-03-31,texas oil production falls first time year,positive,1.0,0.0,0.0,0.6252103820579926
2019-03-30,2019-03-31,us judge scraps trump order opening arctic atlantic areas oil leasing,negative,0.08,0.92,0.01,0.3450912353695196
2019-03-31,2019-03-31,india delays levying retaliatory tariff us goods may 2,negative,0.02,0.98,0.0,0.4570087431270346
2019-03-26,2019-04-01,oil jumps 2 % darkened venezuela bets shallower us tanks,positive,0.99,0.01,0.0,0.6101718968704957
2019-03-27,2019-04-01,us crude oil inventories rose unexpectedly 28m barrels last week eia,negative,0.0,1.0,0.0,0.527756704230199
2019-03-28,2019-04-01,trump calls opec boost oil production says price high,negative,0.0,1.0,0.0,0.527756704230199
2019-03-29,2019-04-01,texas oil production falls first time year,positive,1.0,0.0,0.0,0.6371939092939882
2019-03-30,2019-04-01,us judge scraps trump order opening arctic atlantic areas oil leasing,negative,0.08,0.92,0.01,0.3639488834861403
2019-03-31,2019-04-01,india delays levying retaliatory tariff us goods may 2,negative,0.02,0.98,0.0,0.4766849328656884
2019-04-01,2019-04-01,oil prices gain amid supplies concerns traders await sinous trade outcome,positive,0.99,0.01,0.0,0.6101718968704957
2019-03-27,2019-04-02,us crude oil inventories rose unexpectedly 28m barrels last week eia,negative,0.0,1.0,0.0,0.541200436658318
2019-03-28,2019-04-02,trump calls opec boost oil production says price high,negative,0.0,1.0,0.0,0.541200436658318
2019-03-29,2019-04-02,russian minister discuss ways boost venezuelas oil exports,negative,0.0,1.0,0.0,0.541200436658318
2019-03-30,2019-04-02,us judge scraps trump order opening arctic atlantic areas oil leasing,negative,0.08,0.92,0.01,0.3815268909100863
2019-03-31,2019-04-02,india delays levying retaliatory tariff us goods may 2,negative,0.02,0.98,0.0,0.4920157105697826
2019-04-01,2019-04-02,oil prices gain amid supplies concerns traders await sinous trade outcome,positive,0.99,0.01,0.0,0.6237223169144224
2019-04-02,2019-04-02,us finalizes duties certain weldedpipe imports,negative,0.01,0.98,0.0,0.5121882538354512
2019-03-28,2019-04-03,trump calls opec boost oil production says price high,negative,0.0,1.0,0.0,0.5476272354863939
2019-03-29,2019-04-03,texas oil production falls first time year,positive,1.0,0.0,0.0,0.6487860988520235
2019-03-30,2019-04-03,us judge scraps trump order opening arctic atlantic areas oil leasing,negative,0.08,0.92,0.01,0.3891861645358906
2019-03-31,2019-04-03,india delays levying retaliatory tariff us goods may 2,negative,0.02,0.98,0.0,0.4989232788094662
2019-04-01,2019-04-03,oil prices gain amid supplies concerns traders await sinous trade outcome,positive,0.99,0.01,0.0,0.6225031602570343
2019-04-02,2019-04-03,us finalizes duties certain weldedpipe imports,negative,0.01,0.98,0.0,0.5188998676114228
2019-04-02,2019-04-03,russia falls short opec+ oil output cuts target march,positive,1.0,0.0,0.0,0.6487860988520235
2019-04-03,2019-04-03,unexpected surge us crude oil inventories gives bulls reason pause,negative,0.0,1.0,0.0,0.5476272354863939
2019-03-29,2019-04-04,texas oil production falls first time year,positive,1.0,0.0,0.0,0.6141556758557271
2019-03-30,2019-04-04,us judge scraps trump order opening arctic atlantic areas oil leasing,negative,0.08,0.92,0.01,0.4326271755281356
2019-03-31,2019-04-04,india delays levying retaliatory tariff us goods may 2,negative,0.02,0.98,0.0,0.5400324750286846
2019-04-01,2019-04-04,oil prices gain amid supplies concerns traders await sinous trade outcome,positive,0.99,0.01,0.0,0.5872334851080974
2019-04-02,2019-04-04,us finalizes duties certain weldedpipe imports,negative,0.01,0.98,0.0,0.5595304664831287
2019-04-02,2019-04-04,russia falls short opec+ oil output cuts target march,positive,1.0,0.0,0.0,0.6141556758557271
2019-04-03,2019-04-04,unexpected surge us crude oil inventories gives bulls reason pause,negative,0.0,1.0,0.0,0.5872490870007193
2019-04-04,2019-04-04,brent oil resumes climb $ 70 tightening supply,positive,0.97,0.02,0.0,0.5674125554518118
2019-03-30,2019-04-05,us judge scraps trump order opening arctic atlantic areas oil leasing,negative,0.08,0.92,0.01,0.4313302366489989
2019-03-31,2019-04-05,india delays levying retaliatory tariff us goods may 2,negative,0.02,0.98,0.0,0.5382407523289001
2019-04-01,2019-04-05,oil prices gain amid supplies concerns traders await sinous trade outcome,positive,0.99,0.01,0.0,0.5979482883123868
2019-04-02,2019-04-05,us finalizes duties certain weldedpipe imports,negative,0.01,0.98,0.0,0.5575723683458168
2019-04-02,2019-04-05,russia falls short opec+ oil output cuts target march,positive,1.0,0.0,0.0,0.6245045380910609
2019-04-03,2019-04-05,unexpected surge us crude oil inventories gives bulls reason pause,negative,0.0,1.0,0.0,0.5851561160236389
2019-04-04,2019-04-05,brent oil resumes climb $ 70 tightening supply,positive,0.97,0.02,0.0,0.5783893923291487
2019-04-05,2019-04-05,lebanon announces new blocks offshore energy work,negative,0.01,0.99,0.0,0.5577906604390181
2019-03-31,2019-04-06,india delays levying retaliatory tariff us goods may 2,negative,0.02,0.98,0.0,0.54010683355459
2019-04-01,2019-04-06,oil prices gain amid supplies concerns traders await sinous trade outcome,positive,0.99,0.01,0.0,0.5944524624106058
2019-04-02,2019-04-06,us finalizes duties certain weldedpipe imports,negative,0.01,0.98,0.0,0.5594570706476288
